name,keysig,mode,melody
NLB074860_01,1,0,(74 74 74 74 76 74 74 71 71 74 74 72 72 72 76 76 79 74 74 79 78 78 76 76 74 74 76 78 76 74 74 72 67)
NLB074860_02,1,0,(74 74 74 74 76 74 74 74 71 74 74 72 72 72 76 76 79 74 74 79 78 78 76 76 74 74 74 76 78 76 74 72 71 67)
NLB074869_01,1,0,(74 76 78 79 71 72 69 67 67 69 71 69 74 78 74 74 73 76 74 74 74 72 71 71 69 76 74 66 67 67 69 71 69 74 78 76 74 73 76 74 74 76 78 79 74 81 74 83 79 78 76 74 79 71 74 74 72 71 69 67)
NLB074874_01,1,0,(62 67 67 67 67 67 62 67 67 67 71 71 71 74 74 74 74 71 71 67 71 69 62 74 76 74 72 72 71 69 69 64 64 64 64 69 71 69 67 66 62 67 74 76 74 72 72 71 69 64 64 64 64 69 71 69 67 66 62 67)
NLB074874_02,1,0,(62 62 62 67 69 67 67 62 62 67 67 67 71 71 72 74 74 74 71 67 69 62 62 62 72 72 71 69 69 71 71 71 67 67 71 74 74 71 67 69)
NLB074875_01,1,0,(62 62 67 67 67 66 64 64 66 66 64 62 62 62 67 67 67 71 74 72 72 64 64 66 69 67)
NLB074876_02,1,0,(71 72 74 67 67 67 66 67 69 69 69 69 69 71 72 69 66 64 66 67 71 72 74 67 67 67 67 69 71 72 72 71 69 74 74 69 74 74 67 71 74 72 71 72 74 76 74 72 71 72 74 71 72 76 74 72 71 72 74 72 71 69 71 64 66 67)
NLB074877_01,1,0,(71 71 71 71 72 74 74 74 76 76 76 78 79 74 74 79 78 76 74 71 74 74 71 71 69 67 69)
NLB074878_02,1,0,(67 67 71 71 67 67 71 71 67 67 67 71 71 67 67 71 71 67 67 67 69 71 72 74 74 72 71 74 71 71 71 71 71 69 67 69 71 69 67 67 67 69 71 71 71 71 71 69 67 69 71 71 71 71 71 74 71 71 71 71 71 69 67 69 71 69 67)
NLB074880_01,1,0,(67 67 67 67 67 69 71 67 74 74 74 74 71 67 69 74 74 72 72 72 72 72 74 76 76 74 72 71 71 67 67 71 74 71 71 71 69 69 69 69 67 69 71 71 69 69 67)
NLB074881_01,1,0,(74 74 71 74 71 69 72 69 67 71 67 62 72 72 72 71 74 71 69 74 71 71 71 72 71 72 74 76 76 72 69 67 74 74 72 71)
NLB074882_01,1,0,(67 67 67 67 69 71 71 74 74 74 74 72 71 69 69 69 69 69 69 74 74 76 76 74 72 71 69 67 74 71 71 71 71 71 71 74 74 74 76 74 74 72 72 71 69 69 69 69 69 69 74 67)
NLB074888_01,1,0,(62 67 67 67 67 62 67 71 74 74 71 69 69 67 66 64 69 62 62 67 67 67 67 67 67 71 71 69 69 69 69 67 66 66 67 69 62 62 67 67 67 71 69 62 62 67 67 67 71 69 62 62 67 67 67 71 71 74 74 74 69 69 71 74 74 69 69 67 66 67 69 71 69 72 71 69 71 74 66 67)
NLB074890_01,1,0,(67 67 67 71 74 71 71 67 67 69 71 72 74 71 74 74 71 67 71 74 74 71 69 67 69 71 72 71 74 74 74 74 76 78 76 72 76 74 76 74 72 71 69 67)
NLB074891_01,1,0,(71 71 69 67 67 67 69 71 69 64 69 69 67 66 64 62 64 66 67 71 71 69 67 67 67 69 71 69 64 69 69 67 67 66 64 62 64 62 67 62 62 72 72 71 67 67 69 71 72 71 72 71 67 62 64 67 62 72 71 67 67 67 69 71 72 71 69 67)
NLB074892_01,1,0,(62 62 67 67 69 67 67 66 62 66 69 71 72 74 71 67 71 74 74 71 67 66 64 72 69 71 67 69 66 67)
NLB074893_01,1,0,(62 64 62 64 66 64 62 64 62 69 71 67 71 71 69 64 67 66 60 62 59 62 67 71 69 62 67 67 66 64 66 64 62 62 67 67 71 66 64 64 69 69 67 66 67 66 64 64 62 62 64 66 66 62 59 62 67 67 67 66 66 64 62 67 67 67 71 66 64 64 66 67 69 67 69 71 67 62 62 62 62 67 67 67 69 71 67)
NLB074900_01,1,0,(67 67 71 74 74 72 71 69 69 69 71 72 71 69 67 67 67 71 74 74 72 71 69 69 69 71 72 71 69 67 71 74 74 72 69 71 72 71 71 74 74 72 69 71 72 71 67 67 71 74 71 69 71 72 72 72 72 72 72 76 74 71 69 67)
NLB074902_01,1,0,(74 74 74 72 71 69 69 67 74 74 72 71 69 69 67 76 76 76 72 76 76 72 76 79 78 79 74 74 78 81 79 69 79 78 76 74 74 76 78 76 74 78 76 74 69 69 72 71 67)
NLB074902_03,1,0,(74 74 74 72 71 69 67 74 74 74 72 71 69 67 76 76 76 72 76 76 76 72 76 79 78 79 74 74 74 78 81 79 69 69 69 79 78 76 74 74 76 78 76 74 76 78 76 74 72 76 74 71 74 74 74 78 81 79 69 69 69 79 78 76 74 74 76 78 76 74 76 78 76 74 69 72 71 67)
NLB074903_01,1,0,(67 66 67 64 67 66 67 62 67 67 69 67 66 66 64 62 60 59 60 62 62 62 62 67 62 67 69 71 71 71 69 67)
NLB074904_01,1,0,(62 67 67 67 69 69 67 66 66 66 64 66 67 64 64 62 62 62 62 62 59 62 64 62 59 62 67 69 71 69 72 66 67 67 66 67 69 69 69 69 69 69 67 69 71 71 71 71 71 71 69 71 72 72 72 72 72 72 71 69 74 74 74 74 74 74 62 62 67 69 71 67 64 64 72 69 67 67 66 66 67)
NLB074905_01,1,0,(62 62 67 71 74 71 71 69 74 66 66 69 67 67 62 62 67 71 74 71 71 69 74 76 76 78 79 73 74 74 74 76 72 72 74 76 74 71 71 74 74 72 72 71 69 67)
NLB074906_03,1,0,(67 67 66 69 67 64 62 67 62 62 62 67 67 67 66 64 66 69 69 69 69 69 69 66 64 62 62 62 67 69 71 67 67 66 69 69 67 64 62 67 64 62 67 66 64 66 69 69 69 69 64 64 66 67 69 69 69 71 69 64 66 67 69 59 59 62 67 67 67 67 67 59 62 67 67 66 64 64 69 69 69 69 69 69 69 69 69 67 67 62 62 62 62 67 69 71 59 59 62 67 67 67 67 67 59 62 67 67 69 64 64 69 69 69 69 72 71 69 67 67 67 66 66 64 66 67)
NLB074907_01,1,0,(62 62 67 69 71 72 71 69 69 67 62 62 67 69 71 74 72 71 71 69 69 69 69 69 69 69 74 74 74 72 71 72 69 69 69 69 74 74 67 69 71 71 71 71 71 71 71 74 74 74 72 71 72 69 69 69 69 74 67)
NLB074908_01,1,0,(62 62 62 59 62 71 69 67 67 66 62 62 62 66 69 74 74 72 71 67 71 74 74 74 72 71 71 69 62 64 62 62 62 66 69 72 71 69 69 67)
NLB074909_01,1,0,(74 74 74 76 74 72 71 69 67 69 67 67 76 76 76 79 76 76 74 74 74 79 79 79 78 76 76 76 76 74 74 74 72 76 72 71 69 69 74 74 74 74 74 72 71 74 74 79 79 79 78 76 76 76 76 74 74 74 72 76 72 71 69 69 74 74 74 74 74 72 71)
NLB074910_01,1,0,(67 69 71 71 71 71 69 69 67 67 62 67 69 74 74 74 76 76 74 72 74 76 76 76 76 72 76 74 71 74 74 74 72 71 72 74 71 71 72 74 74 74 74 72 71 72 69 67)
NLB074910_02,1,0,(67 71 71 69 69 67 62 67 71 72 74 76 76 72 74 72 74 76 76 76 76 76 76 76 74 74 71 74 74 74 72 71 72 74 71 71 72 74 72 74 76 76 76 76 76 76 76 74 74 71 74 74 74 72 71 72 74 71 71 72 74 74 74 74 72 71 72 69 67)
NLB074923_01,1,0,(62 59 62 67 67 67 69 67 60 60 59 64 67 66 66 64 62 59 62 64 66 67 67 69 67 64 69 69 67 62 67 66 64 66 67 62 64 66 67 67 69 67 64 69 69 67 62 67 66 64 66 67)
NLB074925_01,1,0,(62 62 62 67 74 72 71 69 67 66 67 69 71 69 67 66 64 69 62 62 62 62 67 74 74 72 71 69 67 66 67 69 71 69 67 66 64 69 62 67 67 71 74 74 71 74 76 74 72 74 71 69 71 72 74 71 76 74 71 74 67 69 71 72 74 71 76 74 72 74 67)
NLB074926_01,1,0,(67 67 67 67 71 74 71 69 67 66 69 62 62 69 69 69 69 67 69 71 74 71 69 62 71 71 71 74 72 76 74 74 72 71 69 67 71 69 67 66 64 62 62 62 67 66 64 64 72 72 71 69 67)
NLB074927_01,1,0,(71 69 67 67 67 71 74 74 72 71 69 69 67 69 71 74 74 76 76 72 72 76 74 72 71 69 74 76 74 67)
NLB074929_01,1,0,(62 67 67 64 62 67 71 74 71 74 67 66 64 69 66 62 67 62 67 66 64 62 67 71 74 71 74 67 66 64 69 66 62 67 69 69 69 66 66 71 71 67 67 67 71 71 67 67 73 71 69 69 69 71 73 74 69 67 66 66 64 64 66 67 69 71 69 64 69 67 69 66 64 66 69 69 66 67 71 74 74 71 74 74 71 67 64 66 64 73 73 64 66 64 64 62 67 69 66 64 66 69 69 66 67 71 74 74 71 74 74 71 67 69 71 74 71 71 71 69 64 66 67)
NLB074930_01,1,0,(71 71 69 67 62 67 69 71 72 71 69 69 69 69 69 69 69 71 72 74 76 74 72 71 71 71 71 69 67 62 62 67 69 71 72 74 72 71 69 67)
NLB074933_01,1,0,(64 66 67 66 64 62 67 59 59 60 66 64 62 57 66 66 67 74 71 69 74 71 67 66 67 64 62)
NLB074934_01,1,0,(81 81 79 78 76 74 79 71 74 74 72 66 67 81 81 81 81 79 78 76 74 79 71 74 74 74 72 69 67)
NLB074935_01,1,0,(71 69 67 71 67 62 67 72 71 69 71 69 67 71 67 62 67 72 72 71 69 71 72 74 76 74 69 72 71 69 67)
NLB074935_02,1,0,(71 72 74 76 74 71 76 74 71 69 71 72 72 71 74 71 69 71 69 67 71 67 62 67 72 72 71 71 69 71 72 74 76 74 69 72 71 67)
NLB074936_01,1,0,(71 71 67 67 71 71 67 71 71 69 71 69 67 66 69 69 69 64 66 67 66 64 62 62 62 67 71 71 74 71 69 71 67)
NLB074937_01,-2,9,(72 74 70 69 67 70 72 74 72 74 70 69 67 76 79 77 76 76 74 77 76 74 72 74 76 77 76 76 74 77 76 74 72)
NLB074938_01,1,0,(62 64 66 67 66 64 64 62 62 64 62 62 67 66 67 62 62 60 60 59 62 62 62 67 67 69 64 71 72 71 69 67 67 66 64 66 67)
NLB074939_01,1,0,(62 71 72 74 76 74 76 69 72 76 74 72 71 71 69 67 69 69 71 74 74 74 76 78 79 78 76 74 76 74 74 72 71 69 71 72 71 69 67 71 74 71 69 71 69 67)
NLB074940_01,1,0,(67 67 67 74 74 72 71 69 67 69 71 71 74 76 78 76 74 71 74 79 76 74 76 72 71 69 76 76 78 79 74 69 71 71 74 79 76 74 76 72 71 69 76 76 78 79 74 72 69 67)
NLB074941_01,1,0,(62 67 67 62 62 64 66 67 64 62 69 69 69 69 67 69 71 72 71 69 67 66 66 64 71 69 67)
NLB074943_01,1,0,(69 69 69 71 69 66 67 69 71 69 69 69 71 69 66 67 69 71 69 69 69 71 67 71 76 74 76 74 71 71 71 69 67 71 71 69 67 66 64 62 67 66 64 66 67 64 62 62 72 72 71 69 74 71 71 71 69 67 71 71 69 67 66 64 62 67 66 64 66 67 64 62 62 72 72 71 69 67)
NLB074943_02,1,0,(67 67 67 67 66 67 69 71 69 69 69 69 69 69 69 67 69 71 71 74 71 69 69 71 67 71 67 76 74 76 74 71 71 69 67 71 71 69 67 66 64 62 67 66 64 67 64 62 72 71 69 74 71 71 69 67 71 71 69 67 66 64 62 67 66 64 67 64 62 72 71 69 67)
NLB074943_03,1,0,(67 67 67 67 66 69 71 69 69 69 69 69 67 67 69 71 72 74 69 69 71 67 71 76 74 76 74 71 71 69 67 71 69 67 66 64 62 67 64 62 72 71 72 71 69 74 71 71 69 67 71 69 67 66 64 62 67 66 64 67 62 72 71 69 67)
NLB074945_01,1,0,(74 71 79 71 74 74 72 71 69 81 81 81 83 81 81 79 78 76 74 74 74 76 76 81 81 79 71 74 76 74 69 72 71 67)
NLB074948_01,1,0,(67 69 71 72 71 69 69 67 74 71 69 74 76 74 72 72 72 71 72 74 76 74 67 67 71 74 79 78 76 76 76 78 76 74 74 74 74 72 71 67 67 69 69 76 76 74 74 76 72 71 67 67 69 72 71 69 67)
NLB074949_01,1,0,(62 64 66 67 67 66 64 69 62 62 67 71 69 72 71 71 74 74 72 71 69 67 69 71 69 67 69 71 67 67 66 64 69 69 62 72 72 71 71 74 69 62 67)
NLB074952_01,1,0,(74 72 71 69 72 71 69 67 62 67 69 71 74 74 76 74 72 66 71 69 74 72 71 69 72 71 69 67 62 62 67 69 71 74 74 76 74 72 66 71 69)
NLB074953_01,1,0,(62 67 67 67 71 71 69 74 74 76 74 69 72 72 71 67 76 74 72 76 74 74 71 74 74 74 69 72 74 74 71 67 76 74 72 76 74 74 71 74 74 74 69 72 72 71 67)
NLB074954_01,1,0,(62 67 71 71 69 67 69 74 74 71 69 67 62 67 71 71 69 67 69 71 72 71 69 67 74 74 71 71 74 79 78 76 74 69 71 72 74 76 76 78 76 74 76 74 71 69 67 74 74 71 74 74 78 76 74 69 71 72 74 76 76 76 76 74 76 74 71 69 67)
NLB074955_01,1,0,(74 74 74 74 71 74 74 74 74 78 76 74 74 72 71 71 69 67 74 74 74 76 78 76 74 74 76 76 74 76 78 79 78 76 78 79 81 74 74 83 83 81 79 79 78 76 74 76 74 74 72 71 72 74 72 71 69 71 79 79 78 76 74 71 72 74 76 74 71 67)
NLB074956_01,1,0,(62 62 64 66 67 66 64 64 62 62 64 62 62 67 59 60 62 62 60 64 60 59 55 59 62 67 69 71 69 62 71 74 72 71 69 67 67 62 64 66 67)
NLB074958_01,1,0,(62 67 67 67 69 71 67 69 72 71 69 67 71 69 69 69 71 69 67 69 71 71 69 67 67 69 71 71 76 76 74 71 69 71 74 74 67 71 69 67 66 64 62 62 62 64 64 72 71 69 67)
NLB074958_02,1,0,(69 69 69 69 71 69 67 66 67 62 69 69 69 69 69 67 69 72 71 67 69 69 71 71 76 76 74 69 71 74 74 74 67 71 71 69 67 66 64 62 62 62 64 64 62 62 72 71 69 67)
NLB074959_01,1,0,(62 64 66 67 66 66 64 64 62 60 59 57 59 62 64 64 62 59 55 55 59 62 62 62 67 67 67 66 64 69 71 69 67 66 64 64 62)
NLB074961_01,1,0,(62 67 71 74 74 72 71 69 71 67 69 71 69 71 72 74 76 74 71 74 79 78 78 76 74 71 72 71 69 71 72 74 76 74 71 69 67)
NLB074962_01,1,0,(62 67 74 74 71 69 66 62 67 69 76 74 72 71 69 69 69 71 72 74 76 76 74 71 67 69 71 72 74 71 74 69 67)
NLB074963_01,1,0,(62 59 60 62 67 67 69 71 71 69 67 67 69 71 69 72 71 69 67 71 69 62 62 59 60 62 67 67 69 71 71 69 67 67 69 71 69 72 71 69 67 71 69 62 62 72 71 69 67 66 64 64 62 67 67 67 67 62 67 69 69 71 69 67 69 69 71 72 71 69 67)
NLB074964_01,1,0,(74 67 71 74 74 76 76 74 76 78 79 81 81 79 74 79 79 79 79 78 76 74 79 71 74 74 76 76 76 74 72 71 69 76 76 76 74 76 78 81 83 81 79 78 76 78 76 74 74 67 71 71 69 67)
NLB074965_01,1,0,(74 67 71 74 74 74 74 74 76 76 76 76 74 74 74 76 78 79 81 81 79 74 79 79 79 78 78 76 76 74 74 67 67 71 76 76 76 74 72 71 69 67 74 79 78 76 79 78 76 74 74 67 71 76 76 76 74 72 71 69 67)
NLB074965_03,1,0,(71 71 71 69 67 67 67 71 74 74 74 76 74 76 78 79 78 78 76 78 76 74 74 78 79 78 78 76 79 78 76 74 74 74 71 67 69 71 76 76 76 74 71 69 67)
NLB074966_01,1,0,(62 67 67 67 69 71 71 67 69 67 66 62 64 66 67 62 62 67 67 71 71 71 69 64 69 69 67 66 62 62 62 64 66 67 74 74 74 72 69 72 72 72 71 71 71 71 69 74 76 76 74 74 74 74 72 69 72 72 72 71 71 71 71 69 62 66 66 67)
NLB074967_01,1,0,(62 71 71 72 71 71 69 69 71 69 67 67 69 69 71 62 71 71 72 71 71 69 69 69 69 69 69 71 69 69 67 67 67 67 64 67 67 64 71 74 74 74 72 69 72 76 74 67 71 71 69 72 71 69 67)
NLB074967_02,1,0,(62 62 71 71 71 72 72 71 71 69 69 71 69 67 67 69 69 71 62 71 71 72 71 71 69 69 71 69 67 67 67 69 69 69 71 62 71 71 71 72 72 72 71 69 69 69 69 69 69 71 71 69 69 67 67 67 67 64 67 67 66 64 71 74 74 74 72 69 71 72 76 74 67 71 71 71 69 72 71 69 67)
NLB074970_01,1,0,(67 67 67 62 67 62 67 69 71 67 67 67 67 71 71 71 71 69 71 72 74 74 74 76 76 69 69 69 69 74 74 67 67 69 71 72 74 74 76 76 74 74 72 66 67)
NLB074970_02,1,0,(62 67 67 67 67 62 67 62 67 69 71 71 71 71 71 71 71 69 71 72 74 74 76 76 76 69 69 69 69 74 74 67 67 67 69 71 72 74 74 76 76 76 74 74 72 66 67)
NLB074972_01,1,0,(71 69 67 62 67 66 67 69 69 62 66 69 71 72 71 69 67 71 71 69 67 62 67 66 67 69 69 62 66 69 71 72 71 69 67 66 67 69 71 72 74 71 69 66 67 69 71 72 74 71 69 67 67 71 69 67 66 64 62 72 72 74 71 74 72 69 67 67 67 71 69 67 66 64 62 72 72 74 71 74 72 69 67)
NLB074975_01,1,0,(62 67 71 69 67 66 64 62 62 62 67 71 69 66 62 62 69 69 69 74 66 66 69 67 64 67 62 62 62 72 71 71 69 67 66 69 62 62 72 71 69 67 66 69 62 62 71 71 72 69 71 72 71 72 76 74 76 74 72 71 69 67 67 67 71 71 69 67)
NLB074979_01,1,0,(62 71 71 71 71 71 71 71 74 67 74 74 74 74 72 71 69 72 72 72 72 72 72 71 69 67 71 74 67 69 69 69 67 66 64 62 71 69 67 67 69 67 67 66 62 72 69 69 71 72 76 74 74 71 67 67 69 67 67 66 76 74 74 72 71 69 67 76 74 74 72 71 69 67)
NLB074981_01,1,0,(71 69 69 71 69 67 69 71 71 69 67 69 71 71 71 74 74 71 69 74 72 71 69 67 71 69 67 66 64 62 64 66 67 67 66 67 72 71 69 67)
NLB074981_02,1,0,(69 69 71 69 67 69 71 71 69 67 67 69 69 71 69 67 69 71 71 69 67 69 71 71 71 71 69 71 72 74 71 74 74 71 71 69 67 71 69 67 66 64 62 64 66 67 67 66 67 72 71 69 67)
NLB074982_01,1,0,(71 69 67 67 67 71 71 69 69 69 64 66 67 71 72 71 69 66 67 71 76 76 76 74 71 67 71 71 69 69 72 69 66 64 66 67 71 74 74 74 72 76 76 76 74 71 67 71 71 69 69 72 69 66 64 66 67)
NLB074982_02,1,0,(62 62 67 71 71 71 69 71 69 67 69 71 74 74 74 74 71 69 69 71 72 76 76 76 74 71 67 71 71 69 72 69 66 64 66 67 71 74 74 74 72 76 76 76 74 71 67 71 71 69 72 69 66 64 66 67)
NLB074983_01,1,0,(62 62 67 67 67 71 69 67 69 69 71 72 67 69 67 71 71 71 69 67 69 62 67 71 71 69 67 69 71 72 71 69 67 67 71 69 67 69 72 72 72 71 72 76 74 72 74 74 74 71 72 71 72 76 74 72 74 74 72 72 72 72 71 71 71 67 71 71 69 71 72 69 66 67)
NLB074984_01,1,0,(67 69 67 64 67 69 67 62 67 66 64 62 60 60 62 57 62 62 66 66 64 64 62 67 66 64 66 67 69 71 67)
NLB074991_01,1,0,(74 74 74 74 76 74 72 71 67 74 74 74 74 76 74 72 71 67 67 71 74 79 79 79 78 78 76 71 74 74 74 72 71 69 67)
NLB074992_01,1,0,(67 71 74 74 74 74 74 76 74 71 67 67 66 67 69 74 73 71 73 74 67 71 74 74 74 76 74 71 67 67 66 67 69 74 73 71 71 73 74 71 71 74 71 74 74 74 71 67 72 76 79 79 78 76 74 71 74 71 69 67 71 71 74 71 74 74 74 71 67 72 76 79 79 78 76 74 71 74 71 69 67)
NLB075003_01,1,0,(67 67 71 74 74 72 69 67 69 71 71 69 74 79 74 72 71 74 69 74 74 78 81 79 78 76 74 76 79 79 78 76 74 74 72 69 74 71)
NLB075004_01,1,0,(62 67 66 67 69 67 66 64 62 67 66 67 69 62 71 71 69 68 69 74 72 71 69 67 66 62 71 69 67)
NLB075005_01,1,0,(62 67 69 71 69 67 71 67 64 62 62 71 71 72 71 69 67 66 67 67 69 71 72 72 71 71 69 72 71 67 62 72 71 69 67 66 67)
NLB075006_01,1,0,(62 62 67 66 64 62 62 67 69 71 62 67 66 64 62 62 67 69 71 71 71 71 74 69 71 69 71 64 64 62 62 67 66 67 71 69 67 69 71 72 71 69 67)
NLB075006_02,1,0,(62 67 66 64 62 64 66 67 67 69 71 62 67 67 66 64 64 62 64 66 67 69 71 71 71 71 74 69 71 69 71 64 64 62 67 67 66 67 71 69 67 69 71 72 71 69 67)
NLB075008_01,1,0,(71 72 74 74 76 74 69 71 72 74 72 71 67 74 74 74 74 76 74 74 69 71 72 74 72 71 67 71 74 72 72 71 69 67 72 76 78 76 74 76 78 76 74 72 72 71 69 67)
NLB075010_02,1,0,(71 71 67 69 71 72 74 72 71 69 71 71 71 67 67 69 71 74 74 72 71 69 71 71 71 67 69 69 71 71 67 67 69 69 71 71 72 76 74 74 76 74 71 71 71 69 67)
NLB075010_03,1,0,(67 69 69 71 67 69 69 71 71 71 72 74 76 74 72 71 69 67 69 69 71 71 67 71 72 71 69 67)
NLB075012_01,1,0,(71 69 71 69 71 74 74 72 71 72 72 74 74 72 71 69 71 74 74 72 71 69 67 66 67 69 67 69 76 74 72 71 69 71 67 67 72 71 69 67 66 67)
NLB075013_01,1,0,(71 69 69 71 72 71 69 69 67 71 74 74 69 76 74 74 76 74 72 74 74 72 71 69 71 72 74 67 67 71 74 74 79 78 78 81 79 78 76 74 74 74 76 72 71 74 67 67 66 69 72 72 71 67)
NLB075015_01,1,0,(67 69 69 67 69 71 69 71 72 76 76 74 72 71 71 69 66 67 69 71 69 76 76 78 79 74 72 71 74 76 76 74 76 74 76 74 69 72 71 74 78 76 76 74 76 74 72 71 69 69 67)
NLB075015_02,1,0,(67 69 67 69 69 71 69 76 76 76 76 74 72 72 71 71 69 67 69 71 69 76 76 76 74 72 72 71 74 76 74 76 74 76 76 74 72 71 74 78 76 74 72 71 72 74 69 67)
NLB075017_02,1,0,(62 62 67 66 64 64 62 60 59 59 60 62 64 62 59 62 62 62 67 66 66 64 69 71 67 67 64 62)
NLB075018_02,1,0,(74 74 67 67 71 71 69 69 67 69 71 71 74 74 67 67 71 71 69 69 67 69 71 71 71 71 72 74 76 72 71 72 74 76 76 76 71 72 74 76 74 76 74 72 71)
NLB075020_01,1,0,(62 67 67 69 71 69 67 69 71 72 71 69 67 69 71 67 62 62 62 69 72 72 72 71 69 71 74 72 72 72 69 71 71 71 69 69 69 74 74 72 71 69 67)
NLB075021_01,1,0,(69 69 69 74 72 72 71 69 71 72 71 69 67 72 71 69 71 74 74 74 74 74 72 71 69 67 71 72 72 71 69 67 71 69 74 74 74 72 71 69 67 71 74 74 74 72 71 69 67 71 71 71 69 74 78 76 74 76 78 76 74 69 71 73 74)
NLB075022_01,1,0,(67 67 67 71 74 74 74 74 72 71 69 69 62 67 67 67 71 74 74 74 74 74 67)
NLB075022_02,1,0,(71 71 69 69 67 67 66 66 69 64 64 62 62 62 67 67 67 71 74 74 74 74 74 67)
NLB075023_01,1,0,(74 71 74 74 71 74 74 72 71 69 71 71 72 71 69 67 76 76 76 76 74 74 71 74 74 76 69 76 74 76 78 79 78 76 74 74 76 74 74 76 74 72 71)
NLB075024_01,1,0,(62 62 67 67 67 64 62 60 59 60 62 62 64 64 62 59 62 62 67 67 64 66 69 69 69 69 67 66 64 66 67)
NLB075024_02,1,0,(62 62 67 66 67 64 62 59 62 62 62 64 64 62 59 62 62 67 66 64 62 69 69 69 67 66 64 62)
NLB075025_01,1,0,(62 67 67 67 71 74 72 71 74 74 72 71 67 67 67 67 76 76 78 76 74 74 79 74 74 74 74 76 72 72 71 74 74 67 67 71 74 69 74 67)
NLB075027_01,1,0,(69 69 71 69 69 71 74 69 69 69 71 69 67 69 71 74 69 74 74 74 74 76 74 72 71 69 74 72 71 71 69 67 71 69 67 62 67 66 64 66 67 64 62 72 71 69 67 74 74 74 71 69 67 71 69 67 62 67 66 64 66 67 64 62 72 71 69 67)
NLB075027_02,1,0,(66 69 69 71 69 69 71 74 69 69 69 69 71 69 69 71 74 69 74 74 74 72 71 69 74 74 72 71 71 69 67 71 69 67 62 67 66 64 66 67 64 62 72 71 69 67 74 74 72 71 71 69 67 71 69 67 62 67 66 64 66 67 64 62 72 71 69 67)
NLB075028_01,1,0,(74 67 69 71 74 74 76 78 76 74 76 78 79 81 79 78 76 74 71 79 78 78 76 78 79 76 74 74 72 71 74 76 78 76 74 72 71 69 74 74 74 76 78 81 79 78 78 76 74)
NLB075029_01,1,0,(74 67 76 74 74 72 71 69 74 71 74 76 78 79 78 76 71 74 69 74 74 78 79 79 78 74 76 78 79 79 78 78 76 74 71 76 74 67)
NLB075030_01,1,0,(62 62 67 64 62 60 59 60 62 67 62 67 69 67 66 69 69 67 66 64 64 62 67 62 64 66 67 71 71 71 69 67 66 69 64 69 69 67 62 67 66 62 62 64 66 67 62 64 66 67 71 71 71 69 67 66 69 64 69 69 67 62 67 66 62 62 64 66 67)
NLB075032_01,1,0,(62 67 71 62 72 72 71 69 69 69 71 62 72 71 69 67 62 67 66 67 69 67 66 66 69 69 64 64 64 66 66 64 62 62)
NLB075034_01,1,0,(67 71 74 74 71 76 74 72 71 71 76 74 69 74 74 76 74 71 69 67 72 71 71 67 74 76 78 76 74 74 72 71 76 74 72 69 67 69 71 74 76 78 79 74 74 72 71 69 67)
NLB075035_01,1,0,(74 74 78 76 74 76 74 69 71 72 71 69 67 72 71 69 74 74 78 76 74 76 74 67 71 72 71 69 67 72 71 69 74 76 74 74 76 74 67 71 74 76 74 74 76 74 67 71 71 71 69 74 79 78 79 74 79 78 76 74 69 69 71 73 74)
NLB075036_01,1,0,(62 67 69 71 74 74 76 74 72 71 74 72 71 72 71 69 67 62 67 69 71 74 74 76 74 72 71 74 72 71 72 71 71 69 67 67 67 67 67 76 79 79 78 79 74 79 78 78 78 76 76 74 76 74 72 71)
NLB075037_01,1,0,(71 67 67 71 74 76 76 76 79 78 78 74 72 71 69 71 72 74 76 76 76 78 79 74 72 71 76 76 76 76 79 78 79 74 76 72 74 76 74 72 71 69 71 72 74 76 74 72 71 69 67 69 71 72 74 76 74 72 71 69 67)
NLB075038_01,1,0,(71 69 67 67 67 67 69 71 74 76 74 69 69 67 69 71 74 74 74 76 76 76 72 69 76 76 74 72 72 71 69 74 76 74 71 74 74 74 76 76 76 72 69 76 76 74 72 72 71 69 74 76 74 67)
NLB075039_01,1,0,(71 69 67 67 67 69 71 73 76 74 69 69 67 69 71 74 74 76 76 72 69 76 74 72 71 69 74 74 76 74 71 74 74 76 76 72 69 76 74 72 71 69 74 74 76 74 67)
NLB075040_01,1,0,(74 74 67 67 67 69 67 69 71 71 74 74 67 67 67 69 67 69 71 71 71 72 74 74 74 72 71 72 74 76 76 76 78 76 74 74 74 76 76 74 72 71)
NLB075041_01,1,0,(62 59 62 67 69 69 67 66 64 62 59 67 69 67 66 64 62 60 60 59 62 62 64 66 67 66 67 67 69 67 71 71 69 67 66 64 62 60 60 59 62 64 66 67 67 67 67 67 67 69 67 71 69 67 66 64 62 59 62 67 69 71 69 67)
NLB075042_01,1,0,(71 71 69 69 67 67 66 66 72 64 64 62 62 71 71 71 71 71 74 72 72 62 71 69 67)
NLB075053_01,1,0,(71 72 71 69 72 72 74 69 78 79 79 78 76 74 74 76 76 78 79 78 76 74 76 74 74 79 79 79 79 78 76 74 76 74 72 67 71 72 74 79 78 76 74 72 71 74 69 67)
NLB075054_01,1,0,(62 67 67 67 67 69 71 71 69 67 71 74 74 74 74 74 67 69 69 69 69 62 71 74 74 74 67 67 74 74 72 71 69 62 67 67 67 69 71 74 72 71 69 74 67)
NLB075055_01,1,0,(71 71 71 67 76 76 74 72 71 69 71 67 67 69 71 76 74 72 71 69 74 74 74 71 74 74 78 76 76 74 76 78 79 78 76 74 71)
