uid,event,ioi,period,pulses
1a3ed65fc0e081df-0,7,1,16,4
1a3ed65fc0e081df-0,8,1,16,4
1a3ed65fc0e081df-0,9,1,16,4
1a3ed65fc0e081df-0,10,1,16,4
1a3ed65fc0e081df-0,11,1,16,4
1a3ed65fc0e081df-0,12,1,16,4
1a3ed65fc0e081df-0,13,1,16,4
1a3ed65fc0e081df-0,14,3,16,4
1a3ed65fc0e081df-0,15,1,16,4
1a3ed65fc0e081df-0,16,4,16,4
1a3ed65fc0e081df-0,17,3,16,4
1a3ed65fc0e081df-0,18,1,16,4
1a3ed65fc0e081df-0,19,2,16,4
1a3ed65fc0e081df-0,20,2,16,4
1a3ed65fc0e081df-0,21,2,16,4
1a3ed65fc0e081df-0,22,2,16,4
1a3ed65fc0e081df-0,23,2,16,4
1a3ed65fc0e081df-0,24,1,16,4
1a3ed65fc0e081df-0,25,1,16,4
1a3ed65fc0e081df-0,26,6,16,4
1a3ed65fc0e081df-0,27,2,16,4
1a3ed65fc0e081df-0,28,1,16,4
9ab5ef7ee3ec8c0d-0,0,2,20,10
9ab5ef7ee3ec8c0d-0,1,2,20,10
9ab5ef7ee3ec8c0d-0,2,2,20,10
9ab5ef7ee3ec8c0d-0,3,2,20,10
9ab5ef7ee3ec8c0d-0,4,2,20,10
9ab5ef7ee3ec8c0d-0,5,2,20,10
9ab5ef7ee3ec8c0d-0,6,2,20,10
9ab5ef7ee3ec8c0d-0,7,6,20,10
9ab5ef7ee3ec8c0d-0,8,2,20,10
9ab5ef7ee3ec8c0d-0,9,2,20,10
9ab5ef7ee3ec8c0d-0,10,2,20,10
9ab5ef7ee3ec8c0d-0,11,2,20,10
9ab5ef7ee3ec8c0d-0,12,2,20,10
9ab5ef7ee3ec8c0d-0,13,2,20,10
9ab5ef7ee3ec8c0d-0,14,2,20,10
9ab5ef7ee3ec8c0d-0,15,6,20,10
9ab5ef7ee3ec8c0d-0,16,2,20,10
9ab5ef7ee3ec8c0d-0,17,2,20,10
9ab5ef7ee3ec8c0d-0,18,2,20,10
9ab5ef7ee3ec8c0d-0,19,2,20,10
9ab5ef7ee3ec8c0d-0,20,2,20,10
9ab5ef7ee3ec8c0d-0,21,2,20,10
9ab5ef7ee3ec8c0d-0,22,2,20,10
9ab5ef7ee3ec8c0d-0,23,6,20,10
9ab5ef7ee3ec8c0d-0,24,2,20,10
9ab5ef7ee3ec8c0d-0,25,2,20,10
9ab5ef7ee3ec8c0d-0,26,4,20,10
9ab5ef7ee3ec8c0d-0,27,2,20,10
9ab5ef7ee3ec8c0d-0,28,1,20,10
39b752eb88a4a851-0,0,2,16,8
39b752eb88a4a851-0,1,4,16,8
39b752eb88a4a851-0,2,2,16,8
39b752eb88a4a851-0,3,4,16,8
39b752eb88a4a851-0,4,2,16,8
39b752eb88a4a851-0,5,2,16,8
39b752eb88a4a851-0,6,2,16,8
39b752eb88a4a851-0,7,6,16,8
39b752eb88a4a851-0,8,1,16,8
39b752eb88a4a851-0,9,1,16,8
39b752eb88a4a851-0,10,1,16,8
39b752eb88a4a851-0,11,1,16,8
39b752eb88a4a851-0,12,8,16,8
39b752eb88a4a851-0,13,2,16,8
39b752eb88a4a851-0,14,1,16,8
39b752eb88a4a851-0,15,1,16,8
39b752eb88a4a851-0,16,2,16,8
39b752eb88a4a851-0,17,1,16,8
39b752eb88a4a851-0,18,1,16,8
39b752eb88a4a851-0,19,4,16,8
39b752eb88a4a851-0,20,4,16,8
39b752eb88a4a851-0,21,2,16,8
39b752eb88a4a851-0,22,1,16,8
39b752eb88a4a851-0,23,1,16,8
39b752eb88a4a851-0,24,1,16,8
39b752eb88a4a851-0,25,1,16,8
39b752eb88a4a851-0,26,1,16,8
39b752eb88a4a851-0,27,1,16,8
39b752eb88a4a851-0,28,2,16,8
cbee364200abc7c2-0,0,2,16,8
cbee364200abc7c2-0,1,3,16,8
cbee364200abc7c2-0,2,1,16,8
cbee364200abc7c2-0,3,4,16,8
cbee364200abc7c2-0,4,2,16,8
cbee364200abc7c2-0,5,2,16,8
cbee364200abc7c2-0,6,1,16,8
cbee364200abc7c2-0,7,1,16,8
cbee364200abc7c2-0,8,1,16,8
cbee364200abc7c2-0,9,1,16,8
cbee364200abc7c2-0,10,3,16,8
cbee364200abc7c2-0,11,1,16,8
cbee364200abc7c2-0,12,4,16,8
cbee364200abc7c2-0,13,2,16,8
cbee364200abc7c2-0,14,2,16,8
cbee364200abc7c2-0,15,2,16,8
cbee364200abc7c2-0,16,1,16,8
cbee364200abc7c2-0,17,1,16,8
cbee364200abc7c2-0,18,3,16,8
cbee364200abc7c2-0,19,1,16,8
cbee364200abc7c2-0,20,2,16,8
cbee364200abc7c2-0,21,1,16,8
cbee364200abc7c2-0,22,1,16,8
cbee364200abc7c2-0,23,1,16,8
cbee364200abc7c2-0,24,1,16,8
cbee364200abc7c2-0,25,1,16,8
cbee364200abc7c2-0,26,1,16,8
cbee364200abc7c2-0,27,2,16,8
cbee364200abc7c2-0,28,4,16,8
1e41eac77b97371d-1,0,2,18,9
1e41eac77b97371d-1,1,2,18,9
1e41eac77b97371d-1,2,2,18,9
1e41eac77b97371d-1,3,2,18,9
1e41eac77b97371d-1,4,2,18,9
1e41eac77b97371d-1,5,8,18,9
1e41eac77b97371d-1,6,4,18,9
1e41eac77b97371d-1,7,1,18,9
1e41eac77b97371d-1,8,1,18,9
1e41eac77b97371d-1,9,1,18,9
1e41eac77b97371d-1,10,1,18,9
1e41eac77b97371d-1,11,1,18,9
1e41eac77b97371d-1,12,1,18,9
1e41eac77b97371d-1,13,8,18,9
1e41eac77b97371d-1,14,2,18,9
1e41eac77b97371d-1,15,2,18,9
1e41eac77b97371d-1,16,2,18,9
1e41eac77b97371d-1,17,3,18,9
1e41eac77b97371d-1,18,1,18,9
1e41eac77b97371d-1,19,8,18,9
1e41eac77b97371d-1,20,2,18,9
1e41eac77b97371d-1,21,2,18,9
1e41eac77b97371d-1,22,2,18,9
1e41eac77b97371d-1,23,4,18,9
1e41eac77b97371d-1,24,3,18,9
1e41eac77b97371d-1,25,1,18,9
1e41eac77b97371d-1,26,2,18,9
1e41eac77b97371d-1,27,3,18,9
1e41eac77b97371d-1,28,1,18,9
774591f7b1c4d674-1,0,2,16,8
774591f7b1c4d674-1,1,4,16,8
774591f7b1c4d674-1,2,2,16,8
774591f7b1c4d674-1,3,3,16,8
774591f7b1c4d674-1,4,1,16,8
774591f7b1c4d674-1,5,2,16,8
774591f7b1c4d674-1,6,2,16,8
774591f7b1c4d674-1,7,2,16,8
774591f7b1c4d674-1,8,4,16,8
774591f7b1c4d674-1,9,2,16,8
774591f7b1c4d674-1,10,3,16,8
774591f7b1c4d674-1,11,1,16,8
774591f7b1c4d674-1,12,2,16,8
774591f7b1c4d674-1,13,2,16,8
774591f7b1c4d674-1,14,2,16,8
774591f7b1c4d674-1,15,2,16,8
774591f7b1c4d674-1,16,2,16,8
774591f7b1c4d674-1,17,2,16,8
774591f7b1c4d674-1,18,2,16,8
774591f7b1c4d674-1,19,2,16,8
774591f7b1c4d674-1,20,2,16,8
774591f7b1c4d674-1,21,2,16,8
774591f7b1c4d674-1,22,16,16,8
774591f7b1c4d674-1,23,2,16,8
774591f7b1c4d674-1,24,4,16,8
774591f7b1c4d674-1,25,2,16,8
774591f7b1c4d674-1,26,3,16,8
774591f7b1c4d674-1,27,1,16,8
774591f7b1c4d674-1,28,2,16,8
8c43cfac91db2ede-0,0,6,20,10
8c43cfac91db2ede-0,1,4,20,10
8c43cfac91db2ede-0,2,2,20,10
8c43cfac91db2ede-0,3,1,20,10
8c43cfac91db2ede-0,4,1,20,10
8c43cfac91db2ede-0,5,10,20,10
8c43cfac91db2ede-0,6,2,20,10
8c43cfac91db2ede-0,7,4,20,10
8c43cfac91db2ede-0,8,2,20,10
8c43cfac91db2ede-0,9,1,20,10
8c43cfac91db2ede-0,10,1,20,10
8c43cfac91db2ede-0,11,6,20,10
8c43cfac91db2ede-0,12,3,20,10
8c43cfac91db2ede-0,13,1,20,10
8c43cfac91db2ede-0,14,2,20,10
8c43cfac91db2ede-0,15,4,20,10
8c43cfac91db2ede-0,16,4,20,10
8c43cfac91db2ede-0,17,2,20,10
8c43cfac91db2ede-0,18,2,20,10
8c43cfac91db2ede-0,19,2,20,10
8c43cfac91db2ede-0,20,18,20,10
8c43cfac91db2ede-0,21,1,20,10
8c43cfac91db2ede-0,22,1,20,10
8c43cfac91db2ede-0,23,4,20,10
8c43cfac91db2ede-0,24,2,20,10
8c43cfac91db2ede-0,25,2,20,10
8c43cfac91db2ede-0,26,2,20,10
8c43cfac91db2ede-0,27,2,20,10
8c43cfac91db2ede-0,28,2,20,10
4b28e650cf192753-0,0,2,16,8
4b28e650cf192753-0,1,4,16,8
4b28e650cf192753-0,2,2,16,8
4b28e650cf192753-0,3,1,16,8
4b28e650cf192753-0,4,1,16,8
4b28e650cf192753-0,5,1,16,8
4b28e650cf192753-0,6,1,16,8
4b28e650cf192753-0,7,6,16,8
4b28e650cf192753-0,8,4,16,8
4b28e650cf192753-0,9,1,16,8
4b28e650cf192753-0,10,1,16,8
4b28e650cf192753-0,11,1,16,8
4b28e650cf192753-0,12,1,16,8
4b28e650cf192753-0,13,1,16,8
4b28e650cf192753-0,14,1,16,8
4b28e650cf192753-0,15,1,16,8
4b28e650cf192753-0,16,1,16,8
4b28e650cf192753-0,17,4,16,8
4b28e650cf192753-0,18,1,16,8
4b28e650cf192753-0,19,1,16,8
4b28e650cf192753-0,20,2,16,8
4b28e650cf192753-0,21,2,16,8
4b28e650cf192753-0,22,2,16,8
4b28e650cf192753-0,23,1,16,8
4b28e650cf192753-0,24,1,16,8
4b28e650cf192753-0,25,2,16,8
4b28e650cf192753-0,26,1,16,8
4b28e650cf192753-0,27,1,16,8
4b28e650cf192753-0,28,6,16,8
1633ed6647190348-0,0,2,16,8
1633ed6647190348-0,1,4,16,8
1633ed6647190348-0,2,2,16,8
1633ed6647190348-0,3,2,16,8
1633ed6647190348-0,4,2,16,8
1633ed6647190348-0,5,2,16,8
1633ed6647190348-0,6,2,16,8
1633ed6647190348-0,7,2,16,8
1633ed6647190348-0,8,4,16,8
1633ed6647190348-0,9,2,16,8
1633ed6647190348-0,10,1,16,8
1633ed6647190348-0,11,1,16,8
1633ed6647190348-0,12,1,16,8
1633ed6647190348-0,13,1,16,8
1633ed6647190348-0,14,4,16,8
1633ed6647190348-0,15,2,16,8
1633ed6647190348-0,16,4,16,8
1633ed6647190348-0,17,2,16,8
1633ed6647190348-0,18,2,16,8
1633ed6647190348-0,19,2,16,8
1633ed6647190348-0,20,2,16,8
1633ed6647190348-0,21,2,16,8
1633ed6647190348-0,22,2,16,8
1633ed6647190348-0,23,4,16,8
1633ed6647190348-0,24,2,16,8
1633ed6647190348-0,25,1,16,8
1633ed6647190348-0,26,1,16,8
1633ed6647190348-0,27,1,16,8
1633ed6647190348-0,28,1,16,8
308bf55988313985-0,0,2,16,8
308bf55988313985-0,1,4,16,8
308bf55988313985-0,2,2,16,8
308bf55988313985-0,3,4,16,8
308bf55988313985-0,4,4,16,8
308bf55988313985-0,5,2,16,8
308bf55988313985-0,6,8,16,8
308bf55988313985-0,7,2,16,8
308bf55988313985-0,8,2,16,8
308bf55988313985-0,9,2,16,8
308bf55988313985-0,10,2,16,8
308bf55988313985-0,11,4,16,8
308bf55988313985-0,12,2,16,8
308bf55988313985-0,13,4,16,8
308bf55988313985-0,14,4,16,8
308bf55988313985-0,15,2,16,8
308bf55988313985-0,16,8,16,8
308bf55988313985-0,17,2,16,8
308bf55988313985-0,18,2,16,8
308bf55988313985-0,19,2,16,8
308bf55988313985-0,20,2,16,8
308bf55988313985-0,21,4,16,8
308bf55988313985-0,22,2,16,8
308bf55988313985-0,23,2,16,8
308bf55988313985-0,24,2,16,8
308bf55988313985-0,25,1,16,8
308bf55988313985-0,26,1,16,8
308bf55988313985-0,27,2,16,8
308bf55988313985-0,28,2,16,8
6faf8155ab392512-0,0,1,18,9
6faf8155ab392512-0,1,1,18,9
6faf8155ab392512-0,2,1,18,9
6faf8155ab392512-0,3,1,18,9
6faf8155ab392512-0,4,1,18,9
6faf8155ab392512-0,5,1,18,9
6faf8155ab392512-0,6,1,18,9
6faf8155ab392512-0,7,1,18,9
6faf8155ab392512-0,8,1,18,9
6faf8155ab392512-0,9,1,18,9
6faf8155ab392512-0,10,2,18,9
6faf8155ab392512-0,11,1,18,9
6faf8155ab392512-0,12,1,18,9
6faf8155ab392512-0,13,4,18,9
6faf8155ab392512-0,14,1,18,9
6faf8155ab392512-0,15,1,18,9
6faf8155ab392512-0,16,1,18,9
6faf8155ab392512-0,17,1,18,9
6faf8155ab392512-0,18,1,18,9
6faf8155ab392512-0,19,1,18,9
6faf8155ab392512-0,20,1,18,9
6faf8155ab392512-0,21,1,18,9
6faf8155ab392512-0,22,1,18,9
6faf8155ab392512-0,23,1,18,9
6faf8155ab392512-0,24,2,18,9
6faf8155ab392512-0,25,2,18,9
6faf8155ab392512-0,26,4,18,9
6faf8155ab392512-0,27,1,18,9
6faf8155ab392512-0,28,1,18,9
6e5406d1249e3a35-0,0,2,18,9
6e5406d1249e3a35-0,1,6,18,9
6e5406d1249e3a35-0,2,2,18,9
6e5406d1249e3a35-0,3,1,18,9
6e5406d1249e3a35-0,4,1,18,9
6e5406d1249e3a35-0,5,6,18,9
6e5406d1249e3a35-0,6,3,18,9
6e5406d1249e3a35-0,7,1,18,9
6e5406d1249e3a35-0,8,3,18,9
6e5406d1249e3a35-0,9,1,18,9
6e5406d1249e3a35-0,10,3,18,9
6e5406d1249e3a35-0,11,1,18,9
6e5406d1249e3a35-0,12,2,18,9
6e5406d1249e3a35-0,13,2,18,9
6e5406d1249e3a35-0,14,4,18,9
6e5406d1249e3a35-0,15,1,18,9
6e5406d1249e3a35-0,16,1,18,9
6e5406d1249e3a35-0,17,2,18,9
6e5406d1249e3a35-0,18,2,18,9
6e5406d1249e3a35-0,19,2,18,9
6e5406d1249e3a35-0,20,2,18,9
6e5406d1249e3a35-0,21,2,18,9
6e5406d1249e3a35-0,22,2,18,9
6e5406d1249e3a35-0,23,1,18,9
6e5406d1249e3a35-0,24,1,18,9
6e5406d1249e3a35-0,25,6,18,9
6e5406d1249e3a35-0,26,1,18,9
6e5406d1249e3a35-0,27,1,18,9
6e5406d1249e3a35-0,28,1,18,9
374c9ea35f0299e2-0,0,4,16,4
374c9ea35f0299e2-0,1,8,16,4
374c9ea35f0299e2-0,2,2,16,4
374c9ea35f0299e2-0,3,2,16,4
374c9ea35f0299e2-0,4,3,16,4
374c9ea35f0299e2-0,5,1,16,4
374c9ea35f0299e2-0,6,2,16,4
374c9ea35f0299e2-0,7,2,16,4
374c9ea35f0299e2-0,8,12,16,4
374c9ea35f0299e2-0,9,2,16,4
374c9ea35f0299e2-0,10,2,16,4
374c9ea35f0299e2-0,11,2,16,4
374c9ea35f0299e2-0,12,2,16,4
374c9ea35f0299e2-0,13,2,16,4
374c9ea35f0299e2-0,14,2,16,4
374c9ea35f0299e2-0,15,2,16,4
374c9ea35f0299e2-0,16,2,16,4
374c9ea35f0299e2-0,17,2,16,4
374c9ea35f0299e2-0,18,2,16,4
374c9ea35f0299e2-0,19,12,16,4
374c9ea35f0299e2-0,20,2,16,4
374c9ea35f0299e2-0,21,2,16,4
374c9ea35f0299e2-0,22,2,16,4
374c9ea35f0299e2-0,23,4,16,4
374c9ea35f0299e2-0,24,2,16,4
374c9ea35f0299e2-0,25,2,16,4
374c9ea35f0299e2-0,26,2,16,4
374c9ea35f0299e2-0,27,2,16,4
374c9ea35f0299e2-0,28,2,16,4
d95ef2876d9b02ef-0,0,2,20,10
d95ef2876d9b02ef-0,1,4,20,10
d95ef2876d9b02ef-0,2,4,20,10
d95ef2876d9b02ef-0,3,10,20,10
d95ef2876d9b02ef-0,4,2,20,10
d95ef2876d9b02ef-0,5,4,20,10
d95ef2876d9b02ef-0,6,4,20,10
d95ef2876d9b02ef-0,7,10,20,10
d95ef2876d9b02ef-0,8,2,20,10
d95ef2876d9b02ef-0,9,4,20,10
d95ef2876d9b02ef-0,10,4,20,10
d95ef2876d9b02ef-0,11,1,20,10
d95ef2876d9b02ef-0,12,1,20,10
d95ef2876d9b02ef-0,13,1,20,10
d95ef2876d9b02ef-0,14,1,20,10
d95ef2876d9b02ef-0,15,6,20,10
d95ef2876d9b02ef-0,16,2,20,10
d95ef2876d9b02ef-0,17,2,20,10
d95ef2876d9b02ef-0,18,2,20,10
d95ef2876d9b02ef-0,19,1,20,10
d95ef2876d9b02ef-0,20,1,20,10
d95ef2876d9b02ef-0,21,1,20,10
d95ef2876d9b02ef-0,22,1,20,10
d95ef2876d9b02ef-0,23,10,20,10
d95ef2876d9b02ef-0,24,2,20,10
d95ef2876d9b02ef-0,25,4,20,10
d95ef2876d9b02ef-0,26,4,20,10
d95ef2876d9b02ef-0,27,10,20,10
d95ef2876d9b02ef-0,28,2,20,10
2f5bb841f2634bb7-0,0,2,18,9
2f5bb841f2634bb7-0,1,6,18,9
2f5bb841f2634bb7-0,2,4,18,9
2f5bb841f2634bb7-0,3,4,18,9
2f5bb841f2634bb7-0,4,2,18,9
2f5bb841f2634bb7-0,5,1,18,9
2f5bb841f2634bb7-0,6,1,18,9
2f5bb841f2634bb7-0,7,1,18,9
2f5bb841f2634bb7-0,8,1,18,9
2f5bb841f2634bb7-0,9,1,18,9
2f5bb841f2634bb7-0,10,1,18,9
2f5bb841f2634bb7-0,11,1,18,9
2f5bb841f2634bb7-0,12,1,18,9
2f5bb841f2634bb7-0,13,1,18,9
2f5bb841f2634bb7-0,14,1,18,9
2f5bb841f2634bb7-0,15,1,18,9
2f5bb841f2634bb7-0,16,1,18,9
2f5bb841f2634bb7-0,17,6,18,9
2f5bb841f2634bb7-0,18,2,18,9
2f5bb841f2634bb7-0,19,1,18,9
2f5bb841f2634bb7-0,20,1,18,9
2f5bb841f2634bb7-0,21,2,18,9
2f5bb841f2634bb7-0,22,2,18,9
2f5bb841f2634bb7-0,23,2,18,9
2f5bb841f2634bb7-0,24,2,18,9
2f5bb841f2634bb7-0,25,2,18,9
2f5bb841f2634bb7-0,26,2,18,9
2f5bb841f2634bb7-0,27,2,18,9
2f5bb841f2634bb7-0,28,3,18,9
008e7af45e316806-0,0,4,16,4
008e7af45e316806-0,1,1,16,4
008e7af45e316806-0,2,1,16,4
008e7af45e316806-0,3,1,16,4
008e7af45e316806-0,4,1,16,4
008e7af45e316806-0,5,1,16,4
008e7af45e316806-0,6,1,16,4
008e7af45e316806-0,7,1,16,4
008e7af45e316806-0,8,1,16,4
008e7af45e316806-0,9,1,16,4
008e7af45e316806-0,10,1,16,4
008e7af45e316806-0,11,1,16,4
008e7af45e316806-0,12,1,16,4
008e7af45e316806-0,13,1,16,4
008e7af45e316806-0,14,1,16,4
008e7af45e316806-0,15,1,16,4
008e7af45e316806-0,16,1,16,4
008e7af45e316806-0,17,1,16,4
008e7af45e316806-0,18,1,16,4
008e7af45e316806-0,19,1,16,4
008e7af45e316806-0,20,1,16,4
008e7af45e316806-0,21,1,16,4
008e7af45e316806-0,22,1,16,4
008e7af45e316806-0,23,1,16,4
008e7af45e316806-0,24,1,16,4
008e7af45e316806-0,25,1,16,4
008e7af45e316806-0,26,1,16,4
008e7af45e316806-0,27,1,16,4
008e7af45e316806-0,28,1,16,4
152cb51638e7ee1d-0,0,2,16,8
152cb51638e7ee1d-0,1,2,16,8
152cb51638e7ee1d-0,2,2,16,8
152cb51638e7ee1d-0,3,2,16,8
152cb51638e7ee1d-0,4,2,16,8
152cb51638e7ee1d-0,5,2,16,8
152cb51638e7ee1d-0,6,2,16,8
152cb51638e7ee1d-0,7,2,16,8
152cb51638e7ee1d-0,8,2,16,8
152cb51638e7ee1d-0,9,2,16,8
152cb51638e7ee1d-0,10,2,16,8
152cb51638e7ee1d-0,11,2,16,8
152cb51638e7ee1d-0,12,2,16,8
152cb51638e7ee1d-0,13,2,16,8
152cb51638e7ee1d-0,14,2,16,8
152cb51638e7ee1d-0,15,2,16,8
152cb51638e7ee1d-0,16,2,16,8
152cb51638e7ee1d-0,17,2,16,8
152cb51638e7ee1d-0,18,2,16,8
152cb51638e7ee1d-0,19,2,16,8
152cb51638e7ee1d-0,20,2,16,8
152cb51638e7ee1d-0,21,2,16,8
152cb51638e7ee1d-0,22,2,16,8
152cb51638e7ee1d-0,23,18,16,8
152cb51638e7ee1d-0,24,1,16,8
152cb51638e7ee1d-0,25,1,16,8
152cb51638e7ee1d-0,26,2,16,8
152cb51638e7ee1d-0,27,4,16,8
152cb51638e7ee1d-0,28,1,16,8
d5570ee0e1b20b94-0,0,4,16,8
d5570ee0e1b20b94-0,1,4,16,8
d5570ee0e1b20b94-0,2,4,16,8
d5570ee0e1b20b94-0,3,4,16,8
d5570ee0e1b20b94-0,4,2,16,8
d5570ee0e1b20b94-0,5,1,16,8
d5570ee0e1b20b94-0,6,1,16,8
d5570ee0e1b20b94-0,7,2,16,8
d5570ee0e1b20b94-0,8,2,16,8
d5570ee0e1b20b94-0,9,2,16,8
d5570ee0e1b20b94-0,10,1,16,8
d5570ee0e1b20b94-0,11,1,16,8
d5570ee0e1b20b94-0,12,1,16,8
d5570ee0e1b20b94-0,13,1,16,8
d5570ee0e1b20b94-0,14,4,16,8
d5570ee0e1b20b94-0,15,4,16,8
d5570ee0e1b20b94-0,16,2,16,8
d5570ee0e1b20b94-0,17,2,16,8
d5570ee0e1b20b94-0,18,2,16,8
d5570ee0e1b20b94-0,19,2,16,8
d5570ee0e1b20b94-0,20,2,16,8
d5570ee0e1b20b94-0,21,2,16,8
d5570ee0e1b20b94-0,22,2,16,8
d5570ee0e1b20b94-0,23,2,16,8
d5570ee0e1b20b94-0,24,2,16,8
d5570ee0e1b20b94-0,25,2,16,8
d5570ee0e1b20b94-0,26,1,16,8
d5570ee0e1b20b94-0,27,1,16,8
d5570ee0e1b20b94-0,28,4,16,8
d5570ee0e1b20b94-1,0,4,18,9
d5570ee0e1b20b94-1,1,2,18,9
d5570ee0e1b20b94-1,2,2,18,9
d5570ee0e1b20b94-1,3,2,18,9
d5570ee0e1b20b94-1,4,2,18,9
d5570ee0e1b20b94-1,5,2,18,9
d5570ee0e1b20b94-1,6,4,18,9
d5570ee0e1b20b94-1,7,2,18,9
d5570ee0e1b20b94-1,8,2,18,9
d5570ee0e1b20b94-1,9,2,18,9
d5570ee0e1b20b94-1,10,2,18,9
d5570ee0e1b20b94-1,11,2,18,9
d5570ee0e1b20b94-1,12,3,18,9
d5570ee0e1b20b94-1,13,1,18,9
d5570ee0e1b20b94-1,14,4,18,9
d5570ee0e1b20b94-1,15,4,18,9
d5570ee0e1b20b94-1,16,2,18,9
d5570ee0e1b20b94-1,17,2,18,9
d5570ee0e1b20b94-1,18,2,18,9
d5570ee0e1b20b94-1,19,2,18,9
d5570ee0e1b20b94-1,20,2,18,9
d5570ee0e1b20b94-1,21,4,18,9
d5570ee0e1b20b94-1,22,2,18,9
d5570ee0e1b20b94-1,23,2,18,9
d5570ee0e1b20b94-1,24,2,18,9
d5570ee0e1b20b94-1,25,2,18,9
d5570ee0e1b20b94-1,26,1,18,9
d5570ee0e1b20b94-1,27,1,18,9
d5570ee0e1b20b94-1,28,8,18,9
9d814ab5991fd33d-0,0,2,16,4
9d814ab5991fd33d-0,1,2,16,4
9d814ab5991fd33d-0,2,2,16,4
9d814ab5991fd33d-0,3,2,16,4
9d814ab5991fd33d-0,4,2,16,4
9d814ab5991fd33d-0,5,2,16,4
9d814ab5991fd33d-0,6,4,16,4
9d814ab5991fd33d-0,7,2,16,4
9d814ab5991fd33d-0,8,2,16,4
9d814ab5991fd33d-0,9,2,16,4
9d814ab5991fd33d-0,10,2,16,4
9d814ab5991fd33d-0,11,2,16,4
9d814ab5991fd33d-0,12,2,16,4
9d814ab5991fd33d-0,13,4,16,4
9d814ab5991fd33d-0,14,2,16,4
9d814ab5991fd33d-0,15,2,16,4
9d814ab5991fd33d-0,16,2,16,4
9d814ab5991fd33d-0,17,2,16,4
9d814ab5991fd33d-0,18,2,16,4
9d814ab5991fd33d-0,19,2,16,4
9d814ab5991fd33d-0,20,4,16,4
9d814ab5991fd33d-0,21,2,16,4
9d814ab5991fd33d-0,22,2,16,4
9d814ab5991fd33d-0,23,2,16,4
9d814ab5991fd33d-0,24,2,16,4
9d814ab5991fd33d-0,25,2,16,4
9d814ab5991fd33d-0,26,2,16,4
9d814ab5991fd33d-0,27,4,16,4
9d814ab5991fd33d-0,28,2,16,4
081dc02f792d9d35-0,0,2,16,8
081dc02f792d9d35-0,1,2,16,8
081dc02f792d9d35-0,2,2,16,8
081dc02f792d9d35-0,3,2,16,8
081dc02f792d9d35-0,4,2,16,8
081dc02f792d9d35-0,5,2,16,8
081dc02f792d9d35-0,6,2,16,8
081dc02f792d9d35-0,7,18,16,8
081dc02f792d9d35-0,8,4,16,8
081dc02f792d9d35-0,9,2,16,8
081dc02f792d9d35-0,10,2,16,8
081dc02f792d9d35-0,11,2,16,8
081dc02f792d9d35-0,12,2,16,8
081dc02f792d9d35-0,13,2,16,8
081dc02f792d9d35-0,14,18,16,8
081dc02f792d9d35-0,15,2,16,8
081dc02f792d9d35-0,16,2,16,8
081dc02f792d9d35-0,17,2,16,8
081dc02f792d9d35-0,18,2,16,8
081dc02f792d9d35-0,19,2,16,8
081dc02f792d9d35-0,20,2,16,8
081dc02f792d9d35-0,21,2,16,8
081dc02f792d9d35-0,22,18,16,8
081dc02f792d9d35-0,23,4,16,8
081dc02f792d9d35-0,24,2,16,8
081dc02f792d9d35-0,25,2,16,8
081dc02f792d9d35-0,26,2,16,8
081dc02f792d9d35-0,27,2,16,8
081dc02f792d9d35-0,28,2,16,8
89b5ec00fdd3d511-0,0,3,18,9
89b5ec00fdd3d511-0,1,1,18,9
89b5ec00fdd3d511-0,2,2,18,9
89b5ec00fdd3d511-0,3,2,18,9
89b5ec00fdd3d511-0,4,2,18,9
89b5ec00fdd3d511-0,5,2,18,9
89b5ec00fdd3d511-0,6,4,18,9
89b5ec00fdd3d511-0,7,2,18,9
89b5ec00fdd3d511-0,8,2,18,9
89b5ec00fdd3d511-0,9,1,18,9
89b5ec00fdd3d511-0,10,1,18,9
89b5ec00fdd3d511-0,11,2,18,9
89b5ec00fdd3d511-0,12,1,18,9
89b5ec00fdd3d511-0,13,1,18,9
89b5ec00fdd3d511-0,14,2,18,9
89b5ec00fdd3d511-0,15,1,18,9
89b5ec00fdd3d511-0,16,1,18,9
89b5ec00fdd3d511-0,17,6,18,9
89b5ec00fdd3d511-0,18,3,18,9
89b5ec00fdd3d511-0,19,1,18,9
89b5ec00fdd3d511-0,20,2,18,9
89b5ec00fdd3d511-0,21,2,18,9
89b5ec00fdd3d511-0,22,2,18,9
89b5ec00fdd3d511-0,23,2,18,9
89b5ec00fdd3d511-0,24,4,18,9
89b5ec00fdd3d511-0,25,2,18,9
89b5ec00fdd3d511-0,26,1,18,9
89b5ec00fdd3d511-0,27,1,18,9
89b5ec00fdd3d511-0,28,1,18,9
2ae566ef00628e8b-0,0,4,16,4
2ae566ef00628e8b-0,1,4,16,4
2ae566ef00628e8b-0,2,6,16,4
2ae566ef00628e8b-0,3,2,16,4
2ae566ef00628e8b-0,4,2,16,4
2ae566ef00628e8b-0,5,1,16,4
2ae566ef00628e8b-0,6,1,16,4
2ae566ef00628e8b-0,7,2,16,4
2ae566ef00628e8b-0,8,2,16,4
2ae566ef00628e8b-0,9,8,16,4
2ae566ef00628e8b-0,10,2,16,4
2ae566ef00628e8b-0,11,4,16,4
2ae566ef00628e8b-0,12,2,16,4
2ae566ef00628e8b-0,13,4,16,4
2ae566ef00628e8b-0,14,2,16,4
